"KOTA,KECAMATAN,CODE,REG,ESTIMASI REG,OKE,ESTIMASI OKE,YES,ORIGIN"
"Banjarnegara,Batur,SRG,25000,3 - 6,22000,4 - 7,-,JAKARTA"
"Banyumas,Baturaden,SRG,25000,3 - 6,22000,4 - 7,-,JAKARTA"
"Bojonegoro,Baureno,SRG,25000,3 - 6,22000,4 - 7,-,JAKARTA"
"Banjarnegara,Bawang,SRG,25000,3 - 6,22000,4 - 7,-,JAKARTA"
"Batang,Bawang,SRG,25000,3 - 6,22000,4 - 7,-,JAKARTA"
"Semarang,Bawen/Doplang,SRG,25000,3 - 6,22000,4 - 7,24000,JAKARTA"
"Pemalang,Belik,SRG,25000,3 - 6,22000,4 - 7,-,JAKARTA"
"Semarang,Bergas,SRG,25000,3 - 6,22000,4 - 7,24000,JAKARTA"
"Batang,Blado,SRG,25000,3 - 6,22000,4 - 7,-,JAKARTA"
"Blora,Blora,SRG,20000,2 - 3,17000,3 - 6,-,JAKARTA"
"Purbalingga,Bobotsari,SRG,25000,3 - 6,22000,4 - 7,-,JAKARTA"
"Pemalang,Bodeh,SRG,25000,3 - 6,22000,4 - 7,-,JAKARTA"
"Blora,Bogorejo,SRG,25000,3 - 6,22000,4 - 7,-,JAKARTA"
"Kendal,Boja,SRG,25000,3 - 6,22000,4 - 7,-,JAKARTA"
"Bojonegoro,Bojonegoro,SRG,20000,2 - 3,17000,3 - 6,-,JAKARTA"
"Pekalongan,Bojong,SRG,25000,3 - 6,22000,4 - 7,-,JAKARTA"
"Tegal,Bojong,SRG,25000,3 - 6,22000,4 - 7,-,JAKARTA"
"Purbalingga,Bojongsari,SRG,25000,3 - 6,22000,4 - 7,-,JAKARTA"
"Demak,Bonang,SRG,25000,3 - 6,22000,4 - 7,-,JAKARTA"
"Kendal,Brangsong,SRG,25000,3 - 6,22000,4 - 7,-,JAKARTA"
"Grobogan,Brati,SRG,25000,3 - 6,22000,4 - 7,-,JAKARTA"
"Brebes,Brebes,SRG,20000,2 - 3,17000,3 - 6,-,JAKARTA"
"Semarang,Bringin,SRG,25000,3 - 6,22000,4 - 7,-,JAKARTA"
"Pekalongan,Buaran,SRG,25000,3 - 6,22000,4 - 7,-,JAKARTA"
"Bojonegoro,Bubulan,SRG,25000,3 - 6,22000,4 - 7,-,JAKARTA"
"Purbalingga,Bukateja,SRG,25000,3 - 6,22000,4 - 7,-,JAKARTA"
"Brebes,Bulakamba,SRG,25000,3 - 6,22000,4 - 7,-,JAKARTA"
"Rembang,Bulu,SRG,25000,3 - 6,22000,4 - 7,-,JAKARTA"
"Brebes,Bumiayu,SRG,20000,2 - 3,17000,3 - 6,-,JAKARTA"
"Tegal,Bumijawa,SRG,25000,3 - 6,22000,4 - 7,-,JAKARTA"
"Semarang,Candisari,SRG,16000,1 - 2,14000,2 - 3,24000,JAKARTA"
"Kendal,Cepiring,SRG,25000,3 - 6,22000,4 - 7,24000,JAKARTA"
"Blora,Cepu,SRG,20000,2 - 3,17000,3 - 6,-,JAKARTA"
"Banyumas,Cilongok,SRG,25000,3 - 6,22000,4 - 7,-,JAKARTA"
"Pati,Cluwak,SRG,25000,3 - 6,22000,4 - 7,-,JAKARTA"
"Pemalang,Comal,SRG,25000,3 - 6,22000,4 - 7,-,JAKARTA"
"Bojonegoro,Dander,SRG,25000,3 - 6,22000,4 - 7,-,JAKARTA"
"Kudus,Dawe,SRG,25000,3 - 6,22000,4 - 7,-,JAKARTA"
"Demak,Demak,SRG,20000,2 - 3,17000,3 - 6,-,JAKARTA"
"Demak,Dempet,SRG,25000,3 - 6,22000,4 - 7,-,JAKARTA"
"Pekalongan,Doro,SRG,25000,3 - 6,22000,4 - 7,-,JAKARTA"
"Pati,Dukuhseti,SRG,25000,3 - 6,22000,4 - 7,-,JAKARTA"
"Tegal,Dukuhturi,SRG,25000,3 - 6,22000,4 - 7,-,JAKARTA"
"Tegal,Dukuhwaru,SRG,25000,3 - 6,22000,4 - 7,-,JAKARTA"
"Grobogan,Gabus,SRG,25000,3 - 6,22000,4 - 7,-,JAKARTA"
"Pati,Gabus,SRG,25000,3 - 6,22000,4 - 7,-,JAKARTA"
"Demak,Gajah,SRG,25000,3 - 6,22000,4 - 7,-,JAKARTA"
"Semarang,Gajahmungkur,SRG,16000,1 - 2,14000,2 - 3,24000,JAKARTA"
"Semarang,Gayamsari,SRG,16000,1 - 2,14000,2 - 3,24000,JAKARTA"
"Kudus,Gebog,SRG,25000,3 - 6,22000,4 - 7,-,JAKARTA"
"Pati,Gembong,SRG,25000,3 - 6,22000,4 - 7,-,JAKARTA"
"Kendal,Gemuh,SRG,25000,3 - 6,22000,4 - 7,-,JAKARTA"
"Semarang,Genuk,SRG,16000,1 - 2,14000,2 - 3,24000,JAKARTA"
"Semarang,Getasan,SRG,25000,3 - 6,22000,4 - 7,-,JAKARTA"
"Grobogan,Geyer,SRG,25000,3 - 6,22000,4 - 7,-,JAKARTA"
"Grobogan,Godong,SRG,25000,3 - 6,22000,4 - 7,-,JAKARTA"
"Bojonegoro,Gondang,SRG,25000,3 - 6,22000,4 - 7,-,JAKARTA"
"Batang,Gringsing,SRG,25000,3 - 6,22000,4 - 7,-,JAKARTA"
"Grobogan,Grobogan,SRG,25000,3 - 6,22000,4 - 7,-,JAKARTA"
"Grobogan,Gubug,SRG,25000,3 - 6,22000,4 - 7,-,JAKARTA"
"Banyumas,Gumelar,SRG,25000,3 - 6,22000,4 - 7,-,JAKARTA"
"Rembang,Gunem,SRG,25000,3 - 6,22000,4 - 7,-,JAKARTA"
"Demak,Guntur,SRG,25000,3 - 6,22000,4 - 7,-,JAKARTA"
"Semarang,Gunungpati,SRG,16000,1 - 2,14000,2 - 3,24000,JAKARTA"
"Pati,Gunungwungkal,SRG,25000,3 - 6,22000,4 - 7,-,JAKARTA"
"Pati,Jaken,SRG,25000,3 - 6,22000,4 - 7,-,JAKARTA"
"Pati,Jakenan,SRG,25000,3 - 6,22000,4 - 7,-,JAKARTA"
"Semarang,Jambu,SRG,25000,3 - 6,22000,4 - 7,-,JAKARTA"
"Blora,Japah,SRG,25000,3 - 6,22000,4 - 7,-,JAKARTA"
"Blora,Jati,SRG,25000,3 - 6,22000,4 - 7,-,JAKARTA"
"Kudus,Jati,SRG,25000,3 - 6,22000,4 - 7,24000,JAKARTA"
"Brebes,Jatibarang,SRG,25000,3 - 6,22000,4 - 7,-,JAKARTA"
"Banyumas,Jatilawang,SRG,25000,3 - 6,22000,4 - 7,-,JAKARTA"
"Tegal,Jatinegara,SRG,25000,3 - 6,22000,4 - 7,-,JAKARTA"
"Kudus,Jekulo,SRG,25000,3 - 6,22000,4 - 7,-,JAKARTA"
"Jepara,Jepara,SRG,20000,2 - 3,17000,3 - 6,-,JAKARTA"
"Blora,Jepon,SRG,25000,3 - 6,22000,4 - 7,-,JAKARTA"
"Blora,Jiken,SRG,25000,3 - 6,22000,4 - 7,-,JAKARTA"
"Pati,Juwana,SRG,25000,3 - 6,22000,4 - 7,-,JAKARTA"
"Pekalongan,Kajen,SRG,25000,3 - 6,22000,4 - 7,-,JAKARTA"
"Banyumas,Kalibagor,SRG,25000,3 - 6,22000,4 - 7,-,JAKARTA"
"Banjarnegara,Kalibening,SRG,25000,3 - 6,22000,4 - 7,-,JAKARTA"
"Purbalingga,Kaligondang,SRG,25000,3 - 6,22000,4 - 7,-,JAKARTA"
"Purbalingga,Kalimanah,SRG,25000,3 - 6,22000,4 - 7,-,JAKARTA"
"Jepara,Kalinyamatan,SRG,25000,3 - 6,22000,4 - 7,-,JAKARTA"
"Rembang,Kaliori,SRG,25000,3 - 6,22000,4 - 7,-,JAKARTA"
"Bojonegoro,Kalitidu,SRG,25000,3 - 6,22000,4 - 7,-,JAKARTA"
"Kendal,Kaliwungu,SRG,25000,3 - 6,22000,4 - 7,-,JAKARTA"
"Kudus,Kaliwungu,SRG,25000,3 - 6,22000,4 - 7,24000,JAKARTA"
"Semarang,Kaliwungu,SRG,25000,3 - 6,22000,4 - 7,-,JAKARTA"
"Pekalongan,KANDANGSERANG,SRG,25000,3 - 6,22000,4 - 7,-,JAKARTA"
"Batang,Kandeman,SRG,25000,3 - 6,22000,4 - 7,-,JAKARTA"
"Kendal,Kangkung,SRG,25000,3 - 6,22000,4 - 7,-,JAKARTA"
"Bojonegoro,Kanor,SRG,25000,3 - 6,22000,4 - 7,-,JAKARTA"
"Bojonegoro,Kapas,SRG,25000,3 - 6,22000,4 - 7,-,JAKARTA"
"Demak,Karanganyar,SRG,25000,3 - 6,22000,4 - 7,-,JAKARTA"
"Pekalongan,Karanganyar,SRG,25000,3 - 6,22000,4 - 7,-,JAKARTA"
"Purbalingga,Karanganyar,SRG,25000,3 - 6,22000,4 - 7,-,JAKARTA"
"Demak,Karangawen,SRG,25000,3 - 6,22000,4 - 7,-,JAKARTA"
"Pekalongan,Karangdadap,SRG,25000,3 - 6,22000,4 - 7,-,JAKARTA"
"Purbalingga,Karangjambu,SRG,25000,3 - 6,22000,4 - 7,-,JAKARTA"
"Banjarnegara,Karangkobar,SRG,25000,3 - 6,22000,4 - 7,-,JAKARTA"
"Banyumas,Karanglewas,SRG,25000,3 - 6,22000,4 - 7,-,JAKARTA"
"Purbalingga,Karangmoncol,SRG,25000,3 - 6,22000,4 - 7,-,JAKARTA"
"Grobogan,Karangrayung,SRG,25000,3 - 6,22000,4 - 7,-,JAKARTA"
"Purbalingga,Karangreja,SRG,25000,3 - 6,22000,4 - 7,-,JAKARTA"
"Demak,Karangtengah,SRG,25000,3 - 6,22000,4 - 7,-,JAKARTA"
"Jepara,Karimunjawa,SRG,38000,+ 10,-,-,-,JAKARTA"
"Bojonegoro,Kasiman,SRG,25000,3 - 6,22000,4 - 7,-,JAKARTA"
"Pati,Kayen,SRG,25000,3 - 6,22000,4 - 7,-,JAKARTA"
"Banyumas,Kebasen,SRG,25000,3 - 6,22000,4 - 7,-,JAKARTA"
"Demak,Kebonagung,SRG,25000,3 - 6,22000,4 - 7,-,JAKARTA"
"Bojonegoro,Kedewan,SRG,25000,3 - 6,22000,4 - 7,-,JAKARTA"
"Jepara,Kedung,SRG,25000,3 - 6,22000,4 - 7,-,JAKARTA"
"Bojonegoro,Kedungadem,SRG,25000,3 - 6,22000,4 - 7,-,JAKARTA"
"Banyumas,Kedungbanteng,SRG,25000,3 - 6,22000,4 - 7,-,JAKARTA"
"Tegal,Kedungbanteng,SRG,25000,3 - 6,22000,4 - 7,-,JAKARTA"
"Grobogan,Kedungjati,SRG,25000,3 - 6,22000,4 - 7,-,JAKARTA"
"Blora,Kedungtuban,SRG,25000,3 - 6,22000,4 - 7,-,JAKARTA"
"Pekalongan,Kedungwuni,SRG,25000,3 - 6,22000,4 - 7,-,JAKARTA"
"Purbalingga,Kejobong,SRG,25000,3 - 6,22000,4 - 7,-,JAKARTA"
"Jepara,Keling,SRG,25000,3 - 6,22000,4 - 7,-,JAKARTA"
"Purbalingga,Kemangkon,SRG,25000,3 - 6,22000,4 - 7,-,JAKARTA"
"Jepara,Kembang,SRG,25000,3 - 6,22000,4 - 7,-,JAKARTA"
"Banyumas,Kembaran,SRG,25000,3 - 6,22000,4 - 7,-,JAKARTA"
"Banyumas,Kemranjen,SRG,25000,3 - 6,22000,4 - 7,-,JAKARTA"
"Kendal,Kendal,SRG,20000,2 - 3,17000,3 - 6,24000,JAKARTA"
"Bojonegoro,Kepohbaru,SRG,25000,3 - 6,22000,4 - 7,-,JAKARTA"
"Brebes,Kersana,SRG,25000,3 - 6,22000,4 - 7,-,JAKARTA"
"Purbalingga,Kertanegara,SRG,25000,3 - 6,22000,4 - 7,-,JAKARTA"
"Pekalongan,Kesesi,SRG,25000,3 - 6,22000,4 - 7,-,JAKARTA"
"Brebes,Ketanggungan,SRG,25000,3 - 6,22000,4 - 7,-,JAKARTA"
"Grobogan,Klambu,SRG,25000,3 - 6,22000,4 - 7,-,JAKARTA"
"Grobogan,Kradenan,SRG,25000,3 - 6,22000,4 - 7,-,JAKARTA"
"Blora,Kradenan/menden,SRG,25000,3 - 6,22000,4 - 7,-,JAKARTA"
"Rembang,Kragan,SRG,25000,3 - 6,22000,4 - 7,-,JAKARTA"
"Tegal,Kramat,SRG,25000,3 - 6,22000,4 - 7,-,JAKARTA"
"Kudus,Kudus,SRG,20000,2 - 3,17000,3 - 6,24000,JAKARTA"
"Blora,Kunduran,SRG,25000,3 - 6,22000,4 - 7,-,JAKARTA"
"Purbalingga,Kutasari,SRG,25000,3 - 6,22000,4 - 7,-,JAKARTA"
"Brebes,Larangan,SRG,25000,3 - 6,22000,4 - 7,-,JAKARTA"
"Rembang,Lasem,SRG,25000,3 - 6,22000,4 - 7,-,JAKARTA"
"Pekalongan,LEBAKBARANG,SRG,25000,3 - 6,22000,4 - 7,-,JAKARTA"
"Tegal,Lebaksiu,SRG,25000,3 - 6,22000,4 - 7,-,JAKARTA"
"Kendal,Limbangan,SRG,25000,3 - 6,22000,4 - 7,-,JAKARTA"
"Batang,Limpung,SRG,25000,3 - 6,22000,4 - 7,-,JAKARTA"
"Brebes,Losari,SRG,25000,3 - 6,22000,4 - 7,-,JAKARTA"
"Banyumas,Lumbir,SRG,25000,3 - 6,22000,4 - 7,-,JAKARTA"
"Banjarnegara,Madukara,SRG,25000,3 - 6,22000,4 - 7,-,JAKARTA"
"Bojonegoro,Malo,SRG,25000,3 - 6,22000,4 - 7,-,JAKARTA"
"Banjarnegara,Mandiraja,SRG,25000,3 - 6,22000,4 - 7,-,JAKARTA"
"Tegal,Margadana,SRG,20000,2 - 3,17000,3 - 6,-,JAKARTA"
"Tegal,Margasari,SRG,25000,3 - 6,22000,4 - 7,-,JAKARTA"
"Bojonegoro,Margomulyo,SRG,25000,3 - 6,22000,4 - 7,-,JAKARTA"
"Pati,Margorejo,SRG,25000,3 - 6,22000,4 - 7,-,JAKARTA"
"Pati,Margoyoso,SRG,25000,3 - 6,22000,4 - 7,-,JAKARTA"
"Jepara,Mayong,SRG,25000,3 - 6,22000,4 - 7,-,JAKARTA"
"Kudus,Mejobo,SRG,25000,3 - 6,22000,4 - 7,-,JAKARTA"
"Demak,Mijen,SRG,25000,3 - 6,22000,4 - 7,-,JAKARTA"
"Semarang,Mijen,SRG,16000,1 - 2,14000,2 - 3,24000,JAKARTA"
"Jepara,Mlonggo,SRG,25000,3 - 6,22000,4 - 7,-,JAKARTA"
"Pemalang,Moga,SRG,25000,3 - 6,22000,4 - 7,-,JAKARTA"
"Demak,Mranggen,SRG,25000,3 - 6,22000,4 - 7,-,JAKARTA"
"Purbalingga,Mrebet,SRG,25000,3 - 6,22000,4 - 7,-,JAKARTA"
"Jepara,Nalumsari,SRG,25000,3 - 6,22000,4 - 7,-,JAKARTA"
"Semarang,Ngaliyan,SRG,16000,1 - 2,14000,2 - 3,24000,JAKARTA"
"Bojonegoro,Ngambon,SRG,25000,3 - 6,22000,4 - 7,-,JAKARTA"
"Kendal,Ngampel,SRG,25000,3 - 6,22000,4 - 7,-,JAKARTA"
"Grobogan,Ngaringan,SRG,25000,3 - 6,22000,4 - 7,-,JAKARTA"
"Bojonegoro,Ngasem,SRG,25000,3 - 6,22000,4 - 7,-,JAKARTA"
"Blora,Ngawen,SRG,25000,3 - 6,22000,4 - 7,-,JAKARTA"
"Bojonegoro,Ngraho,SRG,25000,3 - 6,22000,4 - 7,-,JAKARTA"
"Semarang,Pabelan,SRG,25000,3 - 6,22000,4 - 7,-,JAKARTA"
"Purbalingga,Padamara,SRG,25000,3 - 6,22000,4 - 7,-,JAKARTA"
"Bojonegoro,Padangan,SRG,25000,3 - 6,22000,4 - 7,-,JAKARTA"
"Banjarnegara,Pagentan,SRG,25000,3 - 6,22000,4 - 7,-,JAKARTA"
"Tegal,Pagerbarang,SRG,25000,3 - 6,22000,4 - 7,-,JAKARTA"
"Kendal,Pagerruyung,SRG,25000,3 - 6,22000,4 - 7,-,JAKARTA"
"Brebes,Paguyangan,SRG,25000,3 - 6,22000,4 - 7,-,JAKARTA"
"Banyumas,Pakuncen,SRG,25000,3 - 6,22000,4 - 7,-,JAKARTA"
"Rembang,Pamotan,SRG,25000,3 - 6,22000,4 - 7,-,JAKARTA"
"Rembang,Pancur,SRG,25000,3 - 6,22000,4 - 7,-,JAKARTA"
"Tegal,Pangkah,SRG,25000,3 - 6,22000,4 - 7,-,JAKARTA"
"Pekalongan,Paninggaran,SRG,25000,3 - 6,22000,4 - 7,-,JAKARTA"
"Kendal,Patean,SRG,25000,3 - 6,22000,4 - 7,-,JAKARTA"
"Kendal,Patebon,SRG,25000,3 - 6,22000,4 - 7,24000,JAKARTA"
"Pati,Pati,SRG,20000,2 - 3,17000,3 - 6,-,JAKARTA"
"Banyumas,Patikraja,SRG,25000,3 - 6,22000,4 - 7,-,JAKARTA"
"Batang,Pecalungan,SRG,25000,3 - 6,22000,4 - 7,-,JAKARTA"
"Jepara,Pecangaan,SRG,25000,3 - 6,22000,4 - 7,-,JAKARTA"
"Semarang,Pedurungan,SRG,16000,1 - 2,14000,2 - 3,24000,JAKARTA"
"Kendal,Pegandon,SRG,25000,3 - 6,22000,4 - 7,-,JAKARTA"
"Banjarnegara,Pejawaran,SRG,25000,3 - 6,22000,4 - 7,-,JAKARTA"
"Pekalongan,Pekalongan,SRG,20000,2 - 3,17000,3 - 6,-,JAKARTA"
"Pekalongan,PekalonganBarat,SRG,20000,2 - 3,17000,3 - 6,-,JAKARTA"
"Pekalongan,PekalonganSelatan,SRG,20000,2 - 3,17000,3 - 6,-,JAKARTA"
"Pekalongan,PekalonganTimur,SRG,20000,2 - 3,17000,3 - 6,-,JAKARTA"
"Pekalongan,PekalonganUtara,SRG,20000,2 - 3,17000,3 - 6,-,JAKARTA"
"Pemalang,Pemalang,SRG,20000,2 - 3,17000,3 - 6,-,JAKARTA"
"Grobogan,Penawangan,SRG,25000,3 - 6,22000,4 - 7,-,JAKARTA"
"Purbalingga,Pengadegan,SRG,25000,3 - 6,22000,4 - 7,-,JAKARTA"
"Pemalang,Petarukan,SRG,25000,3 - 6,22000,4 - 7,-,JAKARTA"
"Pekalongan,Petungkriono,SRG,25000,3 - 6,22000,4 - 7,-,JAKARTA"
"Kendal,Plantungan,SRG,25000,3 - 6,22000,4 - 7,-,JAKARTA"
"Semarang,Pringapus,SRG,25000,3 - 6,22000,4 - 7,24000,JAKARTA"
"Pati,Pucakwangi,SRG,25000,3 - 6,22000,4 - 7,-,JAKARTA"
"Grobogan,Pulokulon,SRG,25000,3 - 6,22000,4 - 7,-,JAKARTA"
"Pemalang,Pulosari,SRG,25000,3 - 6,22000,4 - 7,-,JAKARTA"
"Banjarnegara,Punggelan,SRG,25000,3 - 6,22000,4 - 7,-,JAKARTA"
"Purbalingga,Purbalingga,SRG,20000,2 - 3,17000,3 - 6,-,JAKARTA"
"Banjarnegara,Purwanegara,SRG,25000,3 - 6,22000,4 - 7,-,JAKARTA"
"Grobogan,Purwodadi,SRG,20000,2 - 3,17000,3 - 6,-,JAKARTA"
"Banyumas,Purwojati,SRG,25000,3 - 6,22000,4 - 7,-,JAKARTA"
"Banyumas,Purwokerto,SRG,20000,2 - 3,17000,3 - 6,-,JAKARTA"
"Banyumas,PurwokertoBarat,SRG,25000,3 - 6,22000,4 - 7,-,JAKARTA"
"Banyumas,PurwokertoSelatan,SRG,25000,3 - 6,22000,4 - 7,-,JAKARTA"
"Banyumas,PurwokertoTimur,SRG,25000,3 - 6,22000,4 - 7,-,JAKARTA"
"Banyumas,PurwokertoUtara,SRG,25000,3 - 6,22000,4 - 7,-,JAKARTA"
"Banjarnegara,PurworejoKlampok,SRG,25000,3 - 6,22000,4 - 7,-,JAKARTA"
"Bojonegoro,Purwosari,SRG,25000,3 - 6,22000,4 - 7,-,JAKARTA"
"Banjarnegara,Rakit,SRG,25000,3 - 6,22000,4 - 7,-,JAKARTA"
"Blora,Randublatung,SRG,25000,3 - 6,22000,4 - 7,-,JAKARTA"
"Pemalang,Randudongkal,SRG,25000,3 - 6,22000,4 - 7,-,JAKARTA"
"Banyumas,Rawalo,SRG,25000,3 - 6,22000,4 - 7,-,JAKARTA"
"Batang,Reban,SRG,25000,3 - 6,22000,4 - 7,-,JAKARTA"
"Purbalingga,Rembang,SRG,20000,2 - 3,17000,3 - 6,-,JAKARTA"
"Rembang,Rembang,SRG,20000,2 - 3,17000,3 - 6,-,JAKARTA"
"Kendal,Ringinarum,SRG,25000,3 - 6,22000,4 - 7,-,JAKARTA"
"Kendal,Rowosari/WeleriUtara,SRG,25000,3 - 6,22000,4 - 7,-,JAKARTA"
"Salatiga,Salatiga,SRG,20000,2 - 3,17000,3 - 6,24000,JAKARTA"
"Rembang,Sale,SRG,25000,3 - 6,22000,4 - 7,-,JAKARTA"
"Brebes,Salem,SRG,25000,3 - 6,22000,4 - 7,-,JAKARTA"
"Blora,Sambong,SRG,25000,3 - 6,22000,4 - 7,-,JAKARTA"
"Rembang,Sarang,SRG,25000,3 - 6,22000,4 - 7,-,JAKARTA"
"Demak,Sayung,SRG,25000,3 - 6,22000,4 - 7,-,JAKARTA"
"Rembang,Sedan,SRG,25000,3 - 6,22000,4 - 7,-,JAKARTA"
"Bojonegoro,Sekar,SRG,25000,3 - 6,22000,4 - 7,-,JAKARTA"
"Semarang,Semarang,SRG,16000,1 - 2,14000,2 - 3,24000,JAKARTA"
"Semarang,SemarangBarat,SRG,16000,1 - 2,14000,2 - 3,24000,JAKARTA"
"Semarang,SemarangSelatan,SRG,16000,1 - 2,14000,2 - 3,24000,JAKARTA"
"Semarang,SemarangTengah,SRG,16000,1 - 2,14000,2 - 3,24000,JAKARTA"
"Semarang,SemarangTimur,SRG,16000,1 - 2,14000,2 - 3,24000,JAKARTA"
"Semarang,SemarangUtara,SRG,16000,1 - 2,14000,2 - 3,24000,JAKARTA"
"Salatiga,Sidomukti,SRG,20000,2 - 3,17000,3 - 6,24000,JAKARTA"
"Salatiga,Sidorejo,SRG,20000,2 - 3,17000,3 - 6,24000,JAKARTA"
"Banjarnegara,Sigaluh,SRG,25000,3 - 6,22000,4 - 7,-,JAKARTA"
"Kendal,Singorojo,SRG,25000,3 - 6,22000,4 - 7,-,JAKARTA"
"Brebes,Sirampog,SRG,25000,3 - 6,22000,4 - 7,-,JAKARTA"
"Pekalongan,Siwalan,SRG,25000,3 - 6,22000,4 - 7,-,JAKARTA"
"Tegal,Slawi,SRG,20000,2 - 3,17000,3 - 6,-,JAKARTA"
"Rembang,Sluke,SRG,25000,3 - 6,22000,4 - 7,-,JAKARTA"
"Banyumas,Sokaraja,SRG,25000,3 - 6,22000,4 - 7,-,JAKARTA"
"Banyumas,Somagede,SRG,25000,3 - 6,22000,4 - 7,-,JAKARTA"
"Brebes,Songgom,SRG,25000,3 - 6,22000,4 - 7,-,JAKARTA"
"Pekalongan,Sragi,SRG,25000,3 - 6,22000,4 - 7,-,JAKARTA"
"Batang,Subah,SRG,25000,3 - 6,22000,4 - 7,-,JAKARTA"
"Bojonegoro,Sugihwaras,SRG,25000,3 - 6,22000,4 - 7,-,JAKARTA"
"Pati,Sukolilo,SRG,25000,3 - 6,22000,4 - 7,-,JAKARTA"
"Kendal,Sukorejo,SRG,25000,3 - 6,22000,4 - 7,-,JAKARTA"
"Bojonegoro,Sukosewu,SRG,25000,3 - 6,22000,4 - 7,-,JAKARTA"
"Rembang,Sulang,SRG,25000,3 - 6,22000,4 - 7,-,JAKARTA"
"Banyumas,Sumbang,SRG,25000,3 - 6,22000,4 - 7,-,JAKARTA"
"Rembang,Sumber,SRG,25000,3 - 6,22000,4 - 7,-,JAKARTA"
"Bojonegoro,Sumberejo,SRG,25000,3 - 6,22000,4 - 7,-,JAKARTA"
"Semarang,Sumowono,SRG,25000,3 - 6,22000,4 - 7,-,JAKARTA"
"Banyumas,Sumpyuh/Sumpiuh,SRG,25000,3 - 6,22000,4 - 7,-,JAKARTA"
"Tegal,Suradadi,SRG,25000,3 - 6,22000,4 - 7,-,JAKARTA"
"Semarang,Suruh,SRG,25000,3 - 6,22000,4 - 7,-,JAKARTA"
"Banjarnegara,Susukan,SRG,25000,3 - 6,22000,4 - 7,-,JAKARTA"
"Semarang,Susukan,SRG,25000,3 - 6,22000,4 - 7,-,JAKARTA"
"Jepara,Tahunan,SRG,25000,3 - 6,22000,4 - 7,-,JAKARTA"
"Tegal,Talang,SRG,25000,3 - 6,22000,4 - 7,-,JAKARTA"
"Pekalongan,Talun,SRG,25000,3 - 6,22000,4 - 7,-,JAKARTA"
"Pemalang,Taman,SRG,25000,3 - 6,22000,4 - 7,-,JAKARTA"
"Banyumas,Tambak,SRG,25000,3 - 6,22000,4 - 7,-,JAKARTA"
"Bojonegoro,Tambakrejo,SRG,25000,3 - 6,22000,4 - 7,-,JAKARTA"
"Pati,Tambakromo,SRG,25000,3 - 6,22000,4 - 7,-,JAKARTA"
"Grobogan,Tanggungharjo,SRG,25000,3 - 6,22000,4 - 7,-,JAKARTA"
"Brebes,Tanjung,SRG,25000,3 - 6,22000,4 - 7,-,JAKARTA"
"Tegal,Tarub,SRG,25000,3 - 6,22000,4 - 7,-,JAKARTA"
"Grobogan,Tawangharjo,SRG,25000,3 - 6,22000,4 - 7,-,JAKARTA"
"Pati,Tayu,SRG,25000,3 - 6,22000,4 - 7,-,JAKARTA"
"Tegal,Tegal,SRG,20000,2 - 3,17000,3 - 6,-,JAKARTA"
"Tegal,TegalBarat,SRG,20000,2 - 3,17000,3 - 6,-,JAKARTA"
"Tegal,TegalSelatan,SRG,20000,2 - 3,17000,3 - 6,-,JAKARTA"
"Tegal,TegalTimur,SRG,20000,2 - 3,17000,3 - 6,-,JAKARTA"
"Grobogan,Tegowanu,SRG,25000,3 - 6,22000,4 - 7,-,JAKARTA"
"Pati,Telogowungu,SRG,25000,3 - 6,22000,4 - 7,-,JAKARTA"
"Bojonegoro,Temayang,SRG,25000,3 - 6,22000,4 - 7,-,JAKARTA"
"Semarang,Tembalang,SRG,16000,1 - 2,14000,2 - 3,24000,JAKARTA"
"Semarang,Tengaran,SRG,25000,3 - 6,22000,4 - 7,-,JAKARTA"
"Batang,Tersono,SRG,25000,3 - 6,22000,4 - 7,-,JAKARTA"
"Salatiga,Tingkir,SRG,20000,2 - 3,17000,3 - 6,24000,JAKARTA"
"Pekalongan,Tirto,SRG,25000,3 - 6,22000,4 - 7,-,JAKARTA"
"Blora,Todanan,SRG,25000,3 - 6,22000,4 - 7,-,JAKARTA"
"Brebes,Tonjong,SRG,25000,3 - 6,22000,4 - 7,-,JAKARTA"
"Grobogan,Toroh,SRG,25000,3 - 6,22000,4 - 7,-,JAKARTA"
"Pati,Trangkil,SRG,25000,3 - 6,22000,4 - 7,-,JAKARTA"
"Bojonegoro,Trucuk,SRG,25000,3 - 6,22000,4 - 7,-,JAKARTA"
"Semarang,Tugu,SRG,16000,1 - 2,14000,2 - 3,24000,JAKARTA"
"Batang,Tulis,SRG,25000,3 - 6,22000,4 - 7,-,JAKARTA"
"Blora,Tunjungan,SRG,25000,3 - 6,22000,4 - 7,-,JAKARTA"
"Semarang,Tuntang,SRG,25000,3 - 6,22000,4 - 7,24000,JAKARTA"
"Pemalang,Ulujami,SRG,25000,3 - 6,22000,4 - 7,-,JAKARTA"
"Kudus,Undaan,SRG,25000,3 - 6,22000,4 - 7,-,JAKARTA"
"Semarang,Ungaran,SRG,16000,1 - 2,14000,2 - 3,24000,JAKARTA"
"Semarang,UngaranBarat,SRG,25000,3 - 6,22000,4 - 7,24000,JAKARTA"
"Semarang,UngaranTimur,SRG,25000,3 - 6,22000,4 - 7,24000,JAKARTA"
"Banjarnegara,Wanadadi,SRG,25000,3 - 6,22000,4 - 7,-,JAKARTA"
"Brebes,Wanasari,SRG,25000,3 - 6,22000,4 - 7,-,JAKARTA"
